user,ROI,sen2,cloud_per,cloud_coverage,label_type,difficulty,proj_centroid
CESAR,ROI_7326,20190311T084751_20190311T090540_T33KVR,0.0,cloud-free,nolabel,1,POINT (14.61623 -22.17326)
CESAR,ROI_7327,20190709T084601_20190709T091419_T33KVS,0.0,cloud-free,nolabel,1,POINT (14.48197 -21.28642)
CESAR,ROI_7330,20190408T085559_20190408T091723_T33LUG,0.0,cloud-free,nolabel,1,POINT (13.692 -12.32786)
JHOMIRA,ROI_7334,20181226T094411_20181226T095839_T32NLL,0.0,cloud-free,scribble,NA,POINT (7.737056 4.948231)
CESAR,ROI_7335,20181226T094411_20181226T095839_T32NML,0.0,cloud-free,nolabel,1,POINT (8.527114 4.963108)
CESAR,ROI_7337,20181226T094411_20181226T095839_T32NLM,0.0,cloud-free,nolabel,1,POINT (7.722244 5.782901)
CESAR,ROI_7338,20190210T100141_20190210T101822_T31NEH,0.0,cloud-free,nolabel,1,POINT (3.600737 6.91582)
CESAR,ROI_7340,20181224T095419_20181224T100436_T31NGH,0.0,cloud-free,nolabel,1,POINT (5.508615 6.915828)
CESAR,ROI_7345,20190121T100321_20190121T100710_T31PFM,0.0,cloud-free,nolabel,1,POINT (4.308689 10.29937)
CESAR,ROI_7346,20190210T100141_20190210T101728_T31PFN,0.0,cloud-free,nolabel,1,POINT (4.405556 11.14906)
JHOMIRA,ROI_7347,20191117T100311_20191117T100750_T31PFN,0.0,cloud-free,scribble,NA,POINT (4.666383 11.49559)
CESAR,ROI_7349,20190116T100349_20190116T101401_T31PGP,0.0,cloud-free,nolabel,1,POINT (5.34842 11.90179)
JHOMIRA,ROI_7351,20190203T101221_20190203T102328_T31PDN,0.0,cloud-free,scribble,NA,POINT (2.400701 11.29437)
CESAR,ROI_7352,20190514T101031_20190514T102620_T31PDM,0.0,cloud-free,nolabel,1,POINT (2.410032 10.31812)
LISSETTE,ROI_7355,20190114T101351_20190114T102032_T31PDM,0.0,cloud-free,high,NA,POINT (2.493921 10.5715)
CESAR,ROI_7357,20191130T101401_20191130T102604_T31PDK,0.0,cloud-free,nolabel,1,POINT (2.523706 8.32813)
CESAR,ROI_7359,20191129T095249_20191129T100320_T31PHK,0.0,cloud-free,nolabel,1,POINT (6.088124 8.391474)
CESAR,ROI_7362,20181214T095409_20181214T100358_T32PLT,0.0,cloud-free,nolabel,1,POINT (7.539642 11.19572)
CESAR,ROI_7363,20191124T095331_20191124T100339_T32PLS,0.0,cloud-free,nolabel,1,POINT (7.82648 10.36473)
CESAR,ROI_7364,20191201T094341_20191201T095444_T32PMS,0.0,cloud-free,nolabel,1,POINT (8.512229 10.31992)
JHOMIRA,ROI_7365,20190113T095349_20190113T100356_T32PLR,0.0,cloud-free,scribble,NA,POINT (7.722165 9.425626)
CESAR,ROI_7366,20191226T094319_20191226T095118_T32NLP,0.0,cloud-free,nolabel,1,POINT (7.886126 7.554864)
CESAR,ROI_7367,20200123T095311_20200123T095815_T32NLN,0.0,cloud-free,nolabel,1,POINT (7.394215 6.861678)
CESAR,ROI_7368,20191226T094319_20191226T095118_T32NLN,0.0,cloud-free,nolabel,1,POINT (7.759401 6.61577)
CESAR,ROI_7372,20191215T092401_20191215T092521_T33PWP,0.0,cloud-free,nolabel,1,POINT (15.5823 12.1459)
CESAR,ROI_7373,20190126T091241_20190126T092434_T33PXP,0.0,cloud-free,nolabel,1,POINT (16.46919 12.16079)
CESAR,ROI_7374,20181229T090359_20181229T090402_T34QGM,0.0,cloud-free,nolabel,1,POINT (23.28684 24.19562)
CESAR,ROI_7375,20190109T083329_20190109T083800_T36RUQ,0.0,cloud-free,nolabel,1,POINT (31.67278 26.59591)
CESAR,ROI_7377,20181227T082339_20181227T082340_T36RVN,0.0,cloud-free,nolabel,1,POINT (32.86901 24.74379)
CESAR,ROI_7378,20181227T082339_20181227T082340_T36QVM,0.0,cloud-free,nolabel,1,POINT (32.79083 24.00219)
CESAR,ROI_7382,20200709T081609_20200709T083033_T36QTG,0.0,cloud-free,nolabel,1,POINT (30.46923 19.34037)
JHOMIRA,ROI_7393,20190602T080619_20190602T082156_T36PVC,0.0,cloud-free,scribble,NA,POINT (32.55969 15.93437)
CESAR,ROI_7402,20200113T081301_20200113T082034_T36PVU,0.0,cloud-free,nolabel,1,POINT (32.47777 12.39787)
JHOMIRA,ROI_7403,20191025T081021_20191025T082626_T36PWU,0.0,cloud-free,scribble,NA,POINT (33.18214 12.03269)
CESAR,ROI_7404,20191201T080301_20191201T080852_T36PXU,0.0,cloud-free,nolabel,1,POINT (34.35962 12.20791)
CESAR,ROI_7405,20191201T080301_20191201T080852_T36PXT,0.0,cloud-free,nolabel,1,POINT (34.57951 11.46633)
CESAR,ROI_7406,20191025T081021_20191025T082626_T36PWT,0.0,cloud-free,nolabel,1,POINT (33.72237 11.33958)
CESAR,ROI_7408,20191114T081211_20191114T082016_T36PVT,0.0,cloud-free,nolabel,1,POINT (32.5262 11.03034)
JHOMIRA,ROI_7409,20191114T081211_20191114T082016_T36PVS,0.0,cloud-free,scribble,NA,POINT (32.61564 10.60178)
JHOMIRA,ROI_7410,20191025T081021_20191025T082626_T36PUR,0.0,cloud-free,scribble,NA,POINT (31.8517 9.714818)
JHOMIRA,ROI_7412,20190118T081251_20190118T081421_T36PUT,0.0,cloud-free,scribble,NA,POINT (31.70643 11.2502)
CESAR,ROI_7413,20190118T081251_20190118T081421_T36PUU,0.0,cloud-free,nolabel,1,POINT (31.6915 12.20409)
CESAR,ROI_7414,20191108T075131_20191108T075533_T37PET,0.0,cloud-free,nolabel,1,POINT (39.40906 15.63248)
CESAR,ROI_7416,20200307T074751_20200307T080004_T37PES,0.0,cloud-free,nolabel,1,POINT (39.51338 14.91334)
LISSETTE,ROI_7417,20190119T074231_20190119T074232_T37PER,0.0,cloud-free,high,NA,POINT (39.63261 14.20901)
CESAR,ROI_7419,20190112T075301_20190112T075614_T37PDT,0.0,cloud-free,nolabel,1,POINT (38.79979 15.57762)
CESAR,ROI_7420,20191024T074959_20191024T075749_T37QDU,0.0,cloud-free,nolabel,1,POINT (38.67313 16.71788)
CESAR,ROI_7421,20191024T074959_20191024T075749_T37QDV,0.0,cloud-free,nolabel,1,POINT (38.76249 17.56011)
CESAR,ROI_7422,20181228T075329_20181228T080048_T37QDA,0.0,cloud-free,nolabel,1,POINT (38.30038 18.23833)
JHOMIRA,ROI_7423,20200514T075609_20200514T081142_T37QCA,0.0,cloud-free,scribble,NA,POINT (37.71164 18.65556)
LISSETTE,ROI_7426,20190112T075301_20190112T075614_T37PCQ,0.0,cloud-free,high,NA,POINT (37.79361 13.08832)
CESAR,ROI_7427,20190711T074621_20190711T075647_T37PCR,0.0,cloud-free,nolabel,1,POINT (37.61474 14.00498)
CESAR,ROI_7428,20200307T074751_20200307T080004_T37PCP,0.0,cloud-free,nolabel,1,POINT (37.73397 12.06722)
CESAR,ROI_7429,20190112T075301_20190112T075614_T37PCN,0.0,cloud-free,nolabel,1,POINT (37.50287 11.32934)
CESAR,ROI_7431,20190224T075921_20190224T081537_T36PYU,0.0,cloud-free,nolabel,1,POINT (35.28204 12.20136)
CESAR,ROI_7432,20191226T080239_20191226T080838_T36PYV,0.0,cloud-free,nolabel,1,POINT (35.38634 12.99138)
CESAR,ROI_7433,20191226T080239_20191226T080838_T36PYA,0.0,cloud-free,nolabel,1,POINT (35.40119 13.99009)
CESAR,ROI_7441,20191129T081209_20191129T082803_T36NUN,0.0,cloud-free,nolabel,1,POINT (31.74922 6.671184)
CESAR,ROI_7442,20191129T081209_20191129T081630_T36NUP,0.0,cloud-free,nolabel,1,POINT (31.83873 7.655038)
JHOMIRA,ROI_7443,20191025T081021_20191025T082626_T36PUQ,0.0,cloud-free,scribble,NA,POINT (31.70449 8.638833)
JHOMIRA,ROI_7444,20190725T081609_20190725T083254_T35NQH,0.0,cloud-free,scribble,NA,POINT (29.1705 6.730911)
LISSETTE,ROI_7445,20190521T081611_20190521T083803_T35NQG,0.0,cloud-free,high,NA,POINT (29.27482 5.896117)
JHOMIRA,ROI_7446,20191031T083101_20191031T083825_T35NNH,0.0,cloud-free,scribble,NA,POINT (27.53078 6.76068)
LISSETTE,ROI_7447,20190918T081601_20190918T083623_T35NPH,0.0,cloud-free,high,NA,POINT (28.24634 6.775563)
JHOMIRA,ROI_7448,20190725T081609_20190725T083254_T35NPG,0.0,cloud-free,scribble,NA,POINT (28.52947 5.836538)
CESAR,ROI_7449,20190519T082609_20190519T084742_T35NMH,0.0,cloud-free,nolabel,1,POINT (26.59179 6.924618)
CESAR,ROI_7450,20181215T083341_20181215T084317_T35NMJ,0.0,cloud-free,nolabel,1,POINT (26.71101 7.625208)
CESAR,ROI_7451,20190718T082609_20190718T083830_T35PMK,0.0,cloud-free,nolabel,1,POINT (26.62163 8.579239)
CESAR,ROI_7452,20190718T082609_20190718T083830_T35PML,0.0,cloud-free,nolabel,1,POINT (26.60666 9.398962)
JHOMIRA,ROI_7453,20191011T082851_20191011T084727_T35PNL,0.0,cloud-free,scribble,NA,POINT (27.4414 9.592821)
CESAR,ROI_7454,20191115T083119_20191115T084021_T35PNM,0.0,cloud-free,nolabel,1,POINT (27.4116 10.32319)
CESAR,ROI_7455,20200330T084559_20200330T090713_T34NCK,0.0,cloud-free,nolabel,1,POINT (19.66046 4.13717)
CESAR,ROI_7456,20181229T090359_20181229T091618_T34NCM,0.0,cloud-free,nolabel,1,POINT (19.64558 5.858782)
CESAR,ROI_7458,20190311T084751_20190311T090540_T34NDP,0.0,cloud-free,nolabel,1,POINT (20.87532 7.833879)
CESAR,ROI_7459,20200510T090601_20200510T092755_T33NXH,0.0,cloud-free,nolabel,1,POINT (16.40348 6.742035)
JHOMIRA,ROI_7461,20190322T090649_20190322T091939_T33PXK,0.0,cloud-free,scribble,NA,POINT (16.57874 8.683523)
CESAR,ROI_7462,20200212T090019_20200212T091359_T33LWL,0.0,cloud-free,nolabel,1,POINT (15.4607 -8.655941)
CESAR,ROI_7464,20190627T085609_20190627T091510_T33MXN,0.0,cloud-free,nolabel,1,POINT (16.47433 -6.688291)
CESAR,ROI_7465,20181229T090359_20181229T091618_T33MXP,0.0,cloud-free,nolabel,1,POINT (16.41472 -5.883322)
CESAR,ROI_7467,20200321T090641_20200321T092950_T33MTN,0.0,cloud-free,nolabel,1,POINT (12.85402 -7.049672)
JHOMIRA,ROI_7468,20200220T091011_20200220T091348_T32MRU,0.0,cloud-free,scribble,NA,POINT (12.50087 -6.07252)
CESAR,ROI_7472,20190407T093039_20190407T094620_T32NNF,0.0,cloud-free,nolabel,1,POINT (9.474096 0.2905444)
CESAR,ROI_7473,20190412T093041_20190412T094618_T32NNG,0.0,cloud-free,nolabel,1,POINT (9.33253 1.155095)
JHOMIRA,ROI_7475,20200112T102401_20200112T103856_T30NWL,0.0,cloud-free,scribble,NA,POINT (-2.487964 4.96733)
CESAR,ROI_7477,20200103T104339_20200103T105058_T29NPF,0.0,cloud-free,nolabel,1,POINT (-7.65294 4.848037)
JHOMIRA,ROI_7478,20190109T110431_20190109T111542_T29NLH,0.0,cloud-free,scribble,NA,POINT (-10.2465 6.659076)
CESAR,ROI_7479,20190328T111049_20190328T112832_T28NGP,0.0,cloud-free,nolabel,1,POINT (-12.639 7.672733)
CESAR,ROI_7480,20200414T112109_20200414T113245_T28PES,0.0,cloud-free,nolabel,1,POINT (-14.53948 10.42288)
CESAR,ROI_7481,20200407T113319_20200407T113955_T28PCA,0.0,cloud-free,nolabel,1,POINT (-16.38036 13.86616)
CESAR,ROI_7482,20191209T113349_20191209T114542_T28PCC,0.0,cloud-free,nolabel,1,POINT (-16.358 15.84874)
CESAR,ROI_7483,20191209T113349_20191209T114542_T28QCD,0.0,cloud-free,nolabel,1,POINT (-16.32072 16.61631)
CESAR,ROI_7489,20200108T113349_20200108T114015_T28QDM,0.0,cloud-free,nolabel,1,POINT (-15.55397 24.06962)
JHOMIRA,ROI_7490,20191129T113329_20191129T114341_T28REP,0.0,cloud-free,scribble,NA,POINT (-14.5516 25.76138)
CESAR,ROI_7491,20180403T113321_20180403T113452_T28RFR,0.0,cloud-free,nolabel,1,POINT (-13.33584 27.20346)
JHOMIRA,ROI_7492,20181211T112449_20181211T113011_T28RGR,0.0,cloud-free,scribble,NA,POINT (-12.39176 27.42664)
CESAR,ROI_7493,20191002T112121_20191002T113251_T29RLM,0.0,cloud-free,nolabel,1,POINT (-10.38581 28.62852)
CESAR,ROI_7494,20191213T111349_20191213T112150_T29RMN,0.0,cloud-free,nolabel,1,POINT (-9.256694 29.19489)
CESAR,ROI_7495,20191108T111251_20191108T112158_T29RMP,0.0,cloud-free,nolabel,1,POINT (-9.305069 30.33147)
CESAR,ROI_7496,20180112T111419_20180112T111858_T29RNQ,0.0,cloud-free,nolabel,1,POINT (-8.198388 30.99113)
CESAR,ROI_7497,20181208T111439_20181208T112150_T29RNQ,0.0,cloud-free,nolabel,1,POINT (-8.591527 31.09918)
CESAR,ROI_7498,20200628T112121_20200628T113042_T29RMQ,0.0,cloud-free,nolabel,1,POINT (-9.418758 30.95757)
CESAR,ROI_7499,20191201T112431_20191201T113111_T29RMQ,0.0,cloud-free,nolabel,1,POINT (-9.72253 31.33581)
CESAR,ROI_7500,20191208T111441_20191208T112152_T29RNQ,0.0,cloud-free,nolabel,1,POINT (-8.300804 31.37871)
CESAR,ROI_7501,20191108T111251_20191108T112158_T29RPQ,0.0,cloud-free,nolabel,1,POINT (-7.5481 31.36383)
JHOMIRA,ROI_7502,20200102T111349_20200102T112148_T29RPQ,0.0,cloud-free,scribble,NA,POINT (-7.205234 31.06559)
CESAR,ROI_7505,20200309T105759_20200309T110524_T29RPP,0.0,cloud-free,nolabel,1,POINT (-7.149274 30.43213)
CESAR,ROI_7506,20191228T111451_20191228T112151_T29RPQ,0.0,cloud-free,nolabel,1,POINT (-7.581645 30.97618)
JHOMIRA,ROI_7507,20200107T111431_20200107T112147_T29SPR,0.0,cloud-free,scribble,NA,POINT (-7.652442 31.80719)
CESAR,ROI_7508,20180512T110619_20180512T111530_T29SPR,0.0,cloud-free,nolabel,1,POINT (-7.231322 32.20216)
CESAR,ROI_7509,20191228T111451_20191228T112151_T29SNR,0.0,cloud-free,nolabel,1,POINT (-8.453628 31.84446)
CESAR,ROI_7510,20191128T111411_20191128T112152_T29SNR,0.0,cloud-free,nolabel,1,POINT (-8.140555 32.18734)
JHOMIRA,ROI_7511,20200226T111051_20200226T112033_T29SNR,0.0,cloud-free,scribble,NA,POINT (-8.498254 32.22833)
CESAR,ROI_7512,20200330T112111_20200330T113047_T29SNS,0.0,cloud-free,nolabel,1,POINT (-8.457308 32.80956)
CESAR,ROI_7513,20191201T112431_20191201T113111_T29SMR,0.0,cloud-free,nolabel,1,POINT (-9.306979 32.03454)
JHOMIRA,ROI_7514,20200112T111329_20200112T112150_T29SNS,0.0,cloud-free,scribble,NA,POINT (-8.487221 33.21577)
CESAR,ROI_7515,20180112T111419_20180112T111858_T29SNS,0.0,cloud-free,nolabel,1,POINT (-8.058624 32.87484)
CESAR,ROI_7516,20190430T112119_20190430T112939_T29SMS,0.0,cloud-free,nolabel,1,POINT (-9.130004 32.6289)
CESAR,ROI_7517,20200102T111349_20200102T112148_T29SPT,0.0,cloud-free,nolabel,1,POINT (-7.154904 33.71699)
LISSETTE,ROI_7518,20191208T111441_20191208T112152_T29SPS,0.0,cloud-free,high,NA,POINT (-7.069159 33.16181)
JHOMIRA,ROI_7519,20190102T111441_20190102T111444_T29SQT,0.0,cloud-free,scribble,NA,POINT (-6.502841 33.95183)
CESAR,ROI_7520,20200127T111321_20200127T112148_T29SQS,0.0,cloud-free,nolabel,1,POINT (-6.547523 32.90087)
CESAR,ROI_7521,20200518T105619_20200518T111211_T29SQR,0.0,cloud-free,nolabel,1,POINT (-6.495256 31.77552)
CESAR,ROI_7522,20200501T110619_20200501T111347_T29SQR,0.0,cloud-free,nolabel,1,POINT (-6.398514 32.26738)
CESAR,ROI_7523,20191215T110441_20191215T110444_T30STA,0.0,cloud-free,nolabel,1,POINT (-5.440739 31.95072)
CESAR,ROI_7526,20190310T105851_20190310T110327_T30STC,0.0,cloud-free,nolabel,1,POINT (-5.418389 33.96296)
CESAR,ROI_7527,20191130T110319_20191130T110937_T30SUC,0.0,cloud-free,nolabel,1,POINT (-4.822134 33.99281)
CESAR,ROI_7528,20200304T105931_20200304T110437_T30SUC,0.0,cloud-free,nolabel,1,POINT (-4.356284 33.6574)
CESAR,ROI_7529,20200228T105859_20200228T110733_T30SUC,0.0,cloud-free,nolabel,1,POINT (-4.315258 34.00017)
CESAR,ROI_7530,20180124T110331_20180124T110951_T30SUD,0.0,cloud-free,nolabel,1,POINT (-4.304232 34.46606)
CESAR,ROI_7531,20200304T105931_20200304T110437_T30SUD,0.0,cloud-free,nolabel,1,POINT (-4.829635 34.71953)
JHOMIRA,ROI_7532,20180112T111419_20180112T111858_T29SQU,0.0,cloud-free,scribble,NA,POINT (-6.405878 34.52571)
JHOMIRA,ROI_7533,20200503T105621_20200503T110846_T30STD,0.0,cloud-free,scribble,NA,POINT (-5.35878 34.97656)
CESAR,ROI_7534,20200702T105621_20200702T110826_T30STE,0.0,cloud-free,nolabel,1,POINT (-5.366207 35.60643)
CESAR,ROI_7535,20200116T105309_20200116T105941_T30SXE,0.0,cloud-free,nolabel,1,POINT (-0.9801508 35.47968)
CESAR,ROI_7536,20180831T104019_20180831T104845_T31SCA,0.0,cloud-free,nolabel,1,POINT (1.374985 36.39272)
CESAR,ROI_7537,20200123T104229_20200123T104739_T31SCV,0.0,cloud-free,nolabel,1,POINT (1.389858 35.73683)
CESAR,ROI_7538,20200512T103619_20200512T104132_T31SDV,0.0,cloud-free,nolabel,1,POINT (2.377418 35.75537)
CESAR,ROI_7539,20200718T102559_20200718T103605_T31SDA,0.0,cloud-free,nolabel,1,POINT (2.589855 36.4486)
CESAR,ROI_7540,20200330T102609_20200330T103819_T31SEA,0.0,cloud-free,nolabel,1,POINT (3.353765 36.63864)
JHOMIRA,ROI_7541,20200320T102639_20200320T104035_T31SEA,0.0,cloud-free,scribble,NA,POINT (3.819621 36.49698)
JHOMIRA,ROI_7542,20200224T103021_20200224T103424_T31SEV,0.0,cloud-free,scribble,NA,POINT (3.525194 35.91569)
CESAR,ROI_7543,20191126T103351_20191126T103423_T31SEV,0.0,cloud-free,nolabel,1,POINT (3.890453 35.6436)
CESAR,ROI_7544,20191201T103309_20191201T104038_T31SFV,0.0,cloud-free,nolabel,1,POINT (4.509045 35.72931)
JHOMIRA,ROI_7545,20200424T103021_20200424T103418_T31SFV,0.0,cloud-free,scribble,NA,POINT (5.023344 35.9418)
CESAR,ROI_7547,20200424T103021_20200424T103418_T31SFA,0.0,cloud-free,nolabel,1,POINT (4.795924 36.82122)
CESAR,ROI_7548,20200315T103021_20200315T104035_T31SEA,0.0,cloud-free,nolabel,1,POINT (3.871852 36.77282)
CESAR,ROI_7549,20200526T101559_20200526T102752_T32SLF,0.0,cloud-free,nolabel,1,POINT (7.162338 36.76164)
CESAR,ROI_7550,20180402T102021_20180402T102435_T32SLF,0.0,cloud-free,nolabel,1,POINT (7.717531 36.81002)
CESAR,ROI_7551,20191205T101309_20191205T101308_T32SMF,0.0,cloud-free,nolabel,1,POINT (8.228131 36.52308)
CESAR,ROI_7552,20200129T101251_20200129T101400_T32SMF,0.0,cloud-free,nolabel,1,POINT (8.742308 36.37402)
CESAR,ROI_7553,20200528T101031_20200528T101845_T32SMF,0.0,cloud-free,nolabel,1,POINT (8.675252 36.78774)
CESAR,ROI_7556,20200614T100031_20200614T100243_T32SPF,0.0,cloud-free,nolabel,1,POINT (10.56075 36.64607)
JHOMIRA,ROI_7558,20191207T100411_20191207T100405_T32SPE,0.0,cloud-free,scribble,NA,POINT (10.57199 35.80387)
CESAR,ROI_7559,20191207T100411_20191207T100405_T32SPE,0.0,cloud-free,nolabel,1,POINT (10.95958 35.60256)
JHOMIRA,ROI_7560,20180615T100031_20180615T100522_T32SPD,0.0,cloud-free,scribble,NA,POINT (10.74721 34.78278)
JHOMIRA,ROI_7561,20191117T100311_20191117T100750_T32SPD,0.0,cloud-free,scribble,NA,POINT (10.64146 34.71816)
JHOMIRA,ROI_7563,20191117T100311_20191117T100750_T32SPD,0.0,cloud-free,scribble,NA,POINT (10.82129 34.96048)
CESAR,ROI_7564,20200215T100111_20200215T100547_T32SPD,0.0,cloud-free,nolabel,1,POINT (10.35355 34.66787)
CESAR,ROI_7566,20191117T100311_20191117T100750_T32SPD,0.0,cloud-free,nolabel,1,POINT (11.05137 34.64279)
JHOMIRA,ROI_7567,20180131T100229_20180131T100231_T32SNC,0.0,cloud-free,scribble,NA,POINT (9.722847 33.88351)
CESAR,ROI_7568,20190116T100349_20190116T100344_T32SPC,0.0,cloud-free,nolabel,1,POINT (10.60985 33.57788)
LISSETTE,ROI_7569,20200709T100029_20200709T100245_T32SPC,0.0,cloud-free,high,NA,POINT (10.91912 33.80901)
CESAR,ROI_7570,20200116T100341_20200116T101003_T32SPB,0.0,cloud-free,nolabel,1,POINT (10.75505 33.12698)
LISSETTE,ROI_7571,20200311T100029_20200311T100820_T32SNB,0.0,cloud-free,high,NA,POINT (9.655834 33.0301)
CESAR,ROI_7572,20200215T100111_20200215T100547_T32SNA,0.0,cloud-free,nolabel,1,POINT (9.782509 32.14697)
CESAR,ROI_7573,20191212T100319_20191212T100320_T32SPA,0.0,cloud-free,nolabel,1,POINT (10.57635 32.09114)
CESAR,ROI_7574,20200123T095311_20200123T095815_T32SQA,0.0,cloud-free,nolabel,1,POINT (11.49297 31.93447)
JHOMIRA,ROI_7575,20191214T095401_20191214T095404_T33STR,0.0,cloud-free,scribble,NA,POINT (12.59225 32.02404)
CESAR,ROI_7576,20191214T095401_20191214T095404_T33STS,0.0,cloud-free,nolabel,1,POINT (12.52524 32.70223)
CESAR,ROI_7577,20200417T095029_20200417T095907_T33SUS,0.0,cloud-free,nolabel,1,POINT (13.21086 32.73951)
CESAR,ROI_7578,20200120T094321_20200120T094335_T33SVR,0.0,cloud-free,nolabel,1,POINT (14.57848 32.34454)
CESAR,ROI_7579,20200120T094321_20200120T094335_T33SWR,0.0,cloud-free,nolabel,1,POINT (15.33504 31.94569)
CESAR,ROI_7580,20200229T094031_20200229T094811_T33RWQ,0.0,cloud-free,nolabel,1,POINT (15.6443 31.08486)
CESAR,ROI_7581,20200201T093119_20200201T093503_T33RXQ,0.0,cloud-free,nolabel,1,POINT (16.72497 31.1296)
CESAR,ROI_7582,20200201T093119_20200201T093503_T33RYQ,0.0,cloud-free,nolabel,1,POINT (17.59332 30.8911)
CESAR,ROI_7583,20180320T092019_20180320T092416_T34RBU,0.0,cloud-free,nolabel,1,POINT (18.59203 30.38064)
CESAR,ROI_7584,20190603T092039_20190603T093006_T34RDV,0.0,cloud-free,nolabel,1,POINT (20.33219 31.10351)
JHOMIRA,ROI_7585,20180320T092019_20180320T092416_T34SDA,0.0,cloud-free,scribble,NA,POINT (20.4291 32.18789)
CESAR,ROI_7586,20200428T092029_20200428T092830_T34SEB,0.0,cloud-free,nolabel,1,POINT (21.55832 32.814)
CESAR,ROI_7587,20180426T090549_20180426T090918_T34SFB,0.0,cloud-free,nolabel,1,POINT (22.62035 32.74694)
CESAR,ROI_7588,20180516T090549_20180516T091106_T34SFA,0.0,cloud-free,nolabel,1,POINT (22.68745 32.10603)
JHOMIRA,ROI_7589,20191219T090401_20191219T090355_T35SKR,0.0,cloud-free,scribble,NA,POINT (24.58424 31.942)
CESAR,ROI_7590,20181030T090109_20181030T090914_T35RLQ,0.0,cloud-free,nolabel,1,POINT (25.47475 31.36812)
CESAR,ROI_7591,20180306T084831_20180306T085657_T35RMQ,0.0,cloud-free,nolabel,1,POINT (26.55546 31.36812)
CESAR,ROI_7593,20200419T084559_20200419T090040_T35RPQ,0.0,cloud-free,nolabel,1,POINT (28.62735 30.92094)
JHOMIRA,ROI_7594,20200725T083559_20200725T084926_T35RQQ,0.0,cloud-free,scribble,NA,POINT (29.57019 30.9023)
JHOMIRA,ROI_7595,20190706T083611_20190706T084745_T36RTV,0.0,cloud-free,scribble,NA,POINT (30.60994 31.2824)
TONY,ROI_7596,20181103T084119_20181103T084639_T36RUV,0.0,cloud-free,high,NA,POINT (31.26945 31.36073)
CESAR,ROI_7598,20200408T082601_20200408T083515_T36RUT,0.0,cloud-free,nolabel,1,POINT (31.28443 29.38563)
CESAR,ROI_7599,20200309T082751_20200309T084046_T36RTT,0.0,cloud-free,nolabel,1,POINT (30.6733 29.27758)
CESAR,ROI_7600,20190114T083311_20190114T083309_T36RTS,0.0,cloud-free,nolabel,1,POINT (30.78883 28.30871)
CESAR,ROI_7607,20200111T082219_20200111T082218_T36RWQ,0.0,cloud-free,nolabel,1,POINT (33.57249 26.54984)
CESAR,ROI_7616,20190925T080651_20190925T082047_T36QYL,0.0,cloud-free,nolabel,1,POINT (35.64069 23.01703)
JHOMIRA,ROI_7619,20190117T075249_20190117T075602_T37PCS,0.0,cloud-free,scribble,NA,POINT (37.63814 14.81866)
CESAR,ROI_7620,20200307T074751_20200307T080004_T37PCQ,0.0,cloud-free,nolabel,1,POINT (37.43693 13.02259)
CESAR,ROI_7621,20181221T080329_20181221T081254_T36PYU,0.0,cloud-free,nolabel,1,POINT (35.40973 11.93443)
CESAR,ROI_7622,20191206T080219_20191206T081231_T36PXR,0.0,cloud-free,nolabel,1,POINT (34.44076 9.624014)
CESAR,ROI_7623,20200105T080229_20200105T080809_T36PXS,0.0,cloud-free,nolabel,1,POINT (34.47061 10.28728)
CESAR,ROI_7624,20191101T080051_20191101T080824_T36PWQ,0.0,cloud-free,nolabel,1,POINT (33.61347 8.64017)
CESAR,ROI_7625,20200727T082611_20200727T085007_T34KDF,0.0,cloud-free,nolabel,1,POINT (20.50374 -17.66141)
CESAR,ROI_7628,20200620T083611_20200620T090255_T33KYU,0.0,cloud-free,nolabel,1,POINT (17.50761 -19.65883)
CESAR,ROI_7632,20200420T081559_20200420T083826_T34HDJ,0.0,cloud-free,nolabel,1,POINT (20.23543 -32.8618)
CESAR,ROI_7633,20191127T082301_20191127T084023_T34JBL,0.0,cloud-free,nolabel,1,POINT (18.61807 -31.08801)
CESAR,ROI_7636,20200529T075621_20200529T082105_T35JMF,0.0,cloud-free,nolabel,1,POINT (26.5853 -31.13272)
CESAR,ROI_7637,20200104T074311_20200104T080039_T36JVR,0.0,cloud-free,nolabel,1,POINT (32.36137 -26.56401)
JHOMIRA,ROI_7638,20190812T073619_20190812T080409_T36JVT,0.0,cloud-free,scribble,NA,POINT (32.33896 -25.09577)
JHOMIRA,ROI_7639,20191130T074159_20191130T080438_T36KVU,0.0,cloud-free,scribble,NA,POINT (32.32414 -23.9033)
EDUARDO,ROI_7640,20190111T073259_20190111T075530_T36KWU,0.0,cloud-free,high,NA,POINT (33.67312 -23.7915)
CESAR,ROI_7641,20190111T073259_20190111T075530_T36KXV,0.0,cloud-free,nolabel,1,POINT (34.32901 -23.26976)
JHOMIRA,ROI_7642,20190327T072731_20190327T074847_T36KXA,0.0,cloud-free,scribble,NA,POINT (34.50038 -22.34564)
EDUARDO,ROI_7643,20190414T073619_20190414T080013_T36KWB,0.0,cloud-free,high,NA,POINT (33.60596 -21.07859)
CESAR,ROI_7644,20190710T072629_20190710T074538_T36KXC,0.0,cloud-free,nolabel,1,POINT (34.70906 -20.16939)
